'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','Mapped','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed',Principale1,Principale2,Principale3,Cluster
186284,182332,41320,38024,240,99,4560620,194800,1118004,0,480476,922688,4560620,164,90356,23848,113820,7248,330592,1020,"2,1842425594","0,5222153619","-0,173536515",10
186284,182220,41320,37508,240,81,4561268,194828,1117996,0,480004,922676,4561268,24,89848,23848,114236,7244,328128,510,"2,1537791073","0,5179620194","-0,394755439",12
186284,180576,41320,36048,236,76,4562548,194844,1118004,0,478576,922644,4562548,168,88340,23848,114352,7240,325612,510,"1,8121543441","0,2927615389","-0,372756446",10
186284,181188,41320,37456,240,74,4561560,194860,1118004,0,480048,922612,4561560,12,89956,23848,113640,7244,328328,510,"2,0864667887","0,5007421532","-0,373420168",12
186284,182204,41320,37520,240,46,4561412,194876,1118016,0,480156,922588,4561412,56,89628,23848,114132,7248,328760,1020,"1,8202401574","0,2293036003","-0,074853476",10
186284,181920,41320,37208,236,122,4561184,194896,1118016,0,479892,922560,4561184,132,89452,23848,113440,7244,328384,1020,"2,0759924441","0,4854174741","-0,234898091",10
186284,182188,41320,37912,240,113,4560740,194916,1118016,0,480656,922528,4560740,176,90252,23848,113452,7248,329604,1020,"2,2000578464","0,5636695602","-0,204055991",10
186284,181164,41320,36976,236,98,4561356,194940,1118016,0,479768,922504,4561356,24,89288,23848,114092,7244,326812,1020,"1,8872873437","0,3196697238","-0,18084235",10
186284,182620,41320,38220,240,76,4560892,194972,1118016,0,481040,922508,4560892,176,90600,23848,113584,7248,327288,1020,"2,0042954315","0,406853432","-0,135980935",10
186284,182612,41320,38128,240,86,4560196,195004,1118016,0,480968,922512,4560196,140,90316,23848,114312,7244,332000,1020,"2,1817240936","0,4653630587","-0,171191283",10
186284,184660,41320,40332,240,69,4558492,195016,1118016,0,483216,922484,4558492,24,92780,23848,113864,7248,329288,1020,"2,3186771191","0,5735890833","-0,145629723",10
186284,182604,41320,38044,236,92,4558300,195020,1118016,0,480972,922444,4558300,28,90404,23848,116640,7244,329368,1020,"2,1494016982","0,3418646974","-0,156289795",10
186284,182592,41320,37788,236,114,4561120,195048,1118016,0,480744,922444,4561120,172,90128,23848,113324,7244,327784,1020,"2,1022591308","0,5025418941","-0,224378531",10
186284,181564,41320,37396,236,83,4561376,195072,1118016,0,480404,922420,4561376,140,89664,23848,113540,7240,327168,1020,"1,8593996396","0,3029472347","-0,177193205",10
186284,181564,41320,37476,240,90,4560940,195092,1118016,0,480500,922400,4560940,52,89884,23848,113792,7248,326152,1020,"1,9386953851","0,3683581986","-0,159358394",10
186284,182588,41320,37760,240,91,4560692,195128,1118020,0,480820,922416,4560692,132,90304,23848,113664,7248,328832,1020,"2,0863845935","0,4590475916","-0,161958981",10
186284,181564,41320,36624,236,88,4561700,195156,1118020,0,479728,922408,4561700,164,89024,23848,113912,7240,328408,1020,"1,8564856566","0,2818165062","-0,177866643",10
186284,181540,41320,37736,236,95,4560908,195176,1118024,0,480864,922400,4560908,12,90072,23848,113800,7244,328220,510,"2,1879071435","0,5681590074","-0,407048128",12
186284,181532,41320,37776,236,75,4561316,195196,1118028,0,480968,922364,4561316,192,89964,23848,113248,7240,329520,1020,"1,9214224496","0,3411568876","-0,158491925",10
186284,180512,41320,36700,232,125,4561776,195224,1118024,0,479944,922336,4561776,20,89316,23848,113428,7248,324936,1020,"1,8897416612","0,3926177158","-0,195146351",10
186284,180504,41320,35852,232,114,4562256,195256,1118028,0,479128,922336,4562256,164,88208,23848,113632,7236,326016,1020,"1,7464000858","0,2463866053","-0,235992851",10
186284,180504,41320,35972,236,124,4562920,195288,1118028,0,479276,922348,4562920,24,88144,23848,113280,7240,326884,510,"2,0454411376","0,5231775899","-0,486276929",12
186284,182548,41320,36756,240,99,4561360,195308,1118024,0,480112,922316,4561360,56,89312,23848,113788,7248,328388,510,"2,1987963281","0,5801321989","-0,40738855",12
186284,183572,41320,37520,244,116,4558752,195320,1118028,0,480924,922284,4558752,144,89500,23848,115624,7244,329788,510,"2,4728429109","0,6555784832","-0,475345988",12
186284,183448,41320,38728,240,83,4560140,195352,1118028,0,482176,922272,4560140,32,91064,23848,113444,7244,329244,1020,"2,1640495547","0,49490374","-0,189468005",10
186284,182940,41320,36936,248,77,4562056,195364,1118028,0,480444,922220,4562056,16,89084,23848,113452,7248,326888,1020,"1,9380109181","0,360009119","-0,181828426",10
186284,182424,41320,36640,244,63,4561900,195400,1118028,0,480144,922236,4561900,176,89172,23848,113856,7252,328288,1020,"1,8701638489","0,2934485217","-0,089706992",10
186284,181400,41320,35568,240,75,4563044,195412,1118028,0,479144,922204,4563044,24,87904,23848,113660,7248,328152,1020,"1,7241540115","0,2107840278","-0,126738807",10
186284,182408,41320,37080,244,133,4561180,195432,1118024,0,480684,922180,4561180,56,89380,23848,113648,7248,328452,1020,"2,2272782444","0,5816022564","-0,266993271",12
186500,183428,41320,36860,248,77,4561660,195452,1118028,0,480520,922160,4561660,20,89224,23848,113672,7256,330800,1530,"1,917765858","0,2855382965","0,0980289557",10
186500,183468,41320,37256,248,96,4559276,195472,1118028,0,480948,922144,4559276,156,89596,23848,115996,7256,329472,510,"2,4348052317","0,6270684909","-0,369074287",12
186500,182440,41320,36312,240,85,4560472,195504,1118028,0,480036,922140,4560472,12,88640,23848,115440,7248,330700,510,"2,1890383482","0,4648825652","-0,367555144",12
186500,182436,41320,36340,240,71,4562332,195524,1118028,0,480100,922120,4562332,60,88748,23848,113372,7248,331200,1530,"1,724372537","0,1541947245","0,1009429057",10
186500,183000,41320,36924,244,98,4561744,195540,1118028,0,480728,922100,4561744,140,89484,23848,113176,7252,329984,1020,"2,12666084","0,511147392","-0,173030111",10
186612,185076,41320,38848,248,138,4559180,195552,1118028,0,482672,922096,4559180,172,91196,23848,113456,7252,331900,1020,"2,6682408542","0,8638506029","-0,286384353",12
186864,181996,41320,35636,244,95,4562380,195560,1118028,0,479500,922064,4562380,12,87980,23848,113944,7252,328544,510,"2,1105533438","0,5142817946","-0,3923355",12
186864,181984,41320,36352,240,87,4561712,195576,1118032,0,480240,922060,4561712,176,88920,23848,113788,7248,330368,510,"2,1625111362","0,5367100826","-0,3725531",12
186864,182500,41320,36376,244,100,4561732,195592,1118032,0,480272,922056,4561732,140,88464,23848,113528,7248,327828,1020,"1,9880211288","0,3976648777","-0,206248459",10
186864,183260,41320,36660,248,79,4560980,195608,1118032,0,480616,922020,4560980,32,89076,23848,114416,7252,327404,1530,"1,8221531236","0,1869915321","0,0717999603",10
186864,182228,41320,36160,240,84,4561948,195624,1118032,0,480148,922000,4561948,140,88368,23848,113712,7248,332704,1020,"2,002290018","0,3695449706","-0,146551792",10
186864,185300,41320,38520,248,88,4559204,195648,1118036,0,482544,921996,4559204,176,90868,23848,114240,7256,330840,510,"2,593797031","0,7939817855","-0,387366943",12
186864,184584,41320,37756,244,108,4557324,195668,1118036,0,481808,921988,4557324,144,90168,23848,116740,7252,329852,510,"2,5766656269","0,6686015991","-0,409798164",12
187588,186060,41320,39580,248,77,4558444,195704,1118036,0,483680,921980,4558444,56,91776,23848,113860,7248,331472,1020,"2,4893278037","0,6566144303","-0,21243366",12
188104,184396,41320,37696,244,72,4560588,195724,1118036,0,481824,921968,4560588,144,90028,23848,113572,7248,330632,510,"2,3604064719","0,6439714463","-0,399117464",12
188104,182340,41320,35856,244,59,4562188,195748,1118036,0,479988,921968,4562188,164,88304,23848,113960,7248,331676,1020,"1,9089778899","0,2758515746","-0,116175071",10
188104,183108,41320,36768,244,134,4561088,195792,1118032,0,480956,921980,4561088,0,89280,23848,113680,7248,329816,1020,"2,3222594378","0,6235837119","-0,289337041",12
188104,182304,41320,35992,244,94,4562020,195812,1118032,0,480204,921968,4562020,176,88548,23848,113676,7248,330488,1020,"2,0517793441","0,4165207774","-0,188417578",10
188104,181004,41320,35140,240,101,4562080,195824,1118036,0,479412,921928,4562080,144,87492,23848,114636,7248,328124,1020,"1,8663715527","0,2651390574","-0,175465022",10
188104,182284,41320,36392,244,85,4561716,195844,1118036,0,480704,921900,4561716,56,88720,23848,113524,7252,327192,1020,"1,9484813358","0,3652469385","-0,163268408",10
188104,181256,41320,36164,240,134,4560576,195860,1118036,0,480508,921884,4560576,20,88480,23848,114888,7244,327392,1530,"1,9232327964","0,2570388575","-0,048640897",10
188104,184312,41320,38460,248,123,4557200,195884,1118036,0,482836,921864,4557200,164,90796,23848,115880,7252,329672,1020,"2,5670343782","0,6622779341","-0,244013405",12
188104,181940,41320,36348,244,84,4561600,195912,1118036,0,480788,921848,4561600,24,88472,23848,113620,7252,328920,1020,"1,9752535351","0,3684269807","-0,159352745",10
188104,183988,41320,39400,248,116,4557496,195944,1118032,0,483900,921816,4557496,36,91712,23848,114524,7256,331956,1530,"2,4822306006","0,6192788707","0,0069778458",12
188104,184408,41320,38860,248,90,4558572,195968,1118036,0,483408,921792,4558572,144,91188,23848,114024,7256,330948,1530,"2,2748899081","0,4900829848","0,0561929208",10
188104,184168,41320,38508,248,77,4559304,196004,1118036,0,483080,921808,4559304,56,90904,23848,113832,7256,328668,1020,"2,2862594525","0,5558063833","-0,15117925",10
188104,184228,41320,38528,252,88,4558968,196024,1118040,0,483148,921784,4558968,12,91192,23848,113680,7256,331900,1020,"2,4845719675","0,6892876211","-0,182048921",12
188104,183184,41320,37804,248,110,4557544,196048,1118040,0,482460,921764,4557544,176,90384,23848,116616,7256,328780,1530,"2,2323971345","0,3645511465","0,0542053709",10
188104,184208,41320,37672,248,106,4559936,196064,1118040,0,482356,921736,4559936,140,90332,23848,113672,7256,329288,1020,"2,3667098928","0,6398182565","-0,200728601",12
188104,183304,41320,36364,240,131,4558116,196088,1118036,0,481116,921712,4558116,44,88588,23848,116300,7248,329520,1020,"2,2843239892","0,449533766","-0,249303908",10
188104,185344,41320,39452,256,143,4555280,196104,1118040,0,484240,921676,4555280,8,91564,23848,116852,7260,330500,510,"3,1116416673","1,0377804936","-0,504529043",12
189652,185300,41320,40332,256,93,4556800,196132,1118036,0,485188,921652,4556800,164,92820,23848,114348,7264,329660,1020,"2,7605144357","0,8554790286","-0,17608369",12
189652,182420,41320,36652,244,148,4557868,196160,1118040,0,481548,921640,4557868,140,89188,23848,116488,7256,331500,1020,"2,5400519947","0,6357033525","-0,24045595",12
189652,182404,41320,37392,244,85,4559976,196172,1118044,0,482316,921632,4559976,188,89944,23848,114032,7256,328448,510,"2,3546388775","0,6500317416","-0,364888586",12
189652,180340,41320,34704,236,84,4563208,196188,1118040,0,479676,921600,4563208,24,87048,23848,113652,7244,327432,1020,"1,6765933343","0,1611269772","-0,175198756",10
189652,182644,41320,36752,240,112,4560008,196208,1118044,0,481760,921576,4560008,172,89088,23848,114384,7244,328968,1530,"2,0013539193","0,2918954619","-0,025229684",10
189652,182384,41320,36500,240,86,4560828,196220,1118044,0,481548,921556,4560828,12,88840,23848,114096,7248,329988,1530,"1,8781911634","0,2102320623","0,0436404359",10
189652,182604,41320,36060,244,68,4562228,196252,1118036,0,481124,921564,4562228,36,88396,23848,113140,7248,328892,1020,"1,9201634802","0,3238745968","-0,171514541",10
189652,184644,41320,38048,248,134,4558088,196272,1118044,0,483160,921544,4558088,144,90392,23848,115324,7256,330296,1020,"2,6459815529","0,7465053424","-0,264443647",12
189652,184388,41320,38024,252,96,4559008,196300,1118044,0,483172,921536,4559008,60,90300,23848,113948,7256,329996,1020,"2,4496235721","0,6528536921","-0,217173993",12
189652,183364,41320,37012,248,95,4560272,196316,1118044,0,482200,921512,4560272,140,89660,23848,114196,7256,330580,1020,"2,3139279417","0,5610854844","-0,177427394",10
189652,183532,41320,36816,244,97,4560260,196336,1118044,0,482032,921492,4560260,44,89012,23848,114004,7248,329396,510,"2,3795974244","0,6434116347","-0,459775039",12
189652,180200,41320,34724,236,94,4562384,196388,1118044,0,479968,921524,4562384,144,87012,23848,113752,7248,326612,1020,"1,7123799791","0,1930096051","-0,164060981",10
189652,182480,41320,36792,244,78,4560536,196400,1118044,0,482084,921492,4560536,48,89132,23848,113804,7248,326784,510,"2,1814912014","0,522398257","-0,414400147",12
189652,183504,41320,36776,244,81,4560628,196432,1118048,0,482084,921508,4560628,12,89116,23848,113748,7248,328136,1020,"2,0771249417","0,4000938632","-0,203958431",10
189652,186524,41968,40768,252,120,4556348,196448,1118048,0,486132,921472,4556348,172,92836,23848,113636,7256,332388,1020,"2,9911105985","1,0213824972","-0,295277354",12
189652,184820,41968,38344,248,71,4558856,196464,1118048,0,483744,921444,4558856,132,90652,23848,114120,7256,329312,1020,"2,3534011896","0,5623740471","-0,162975672",10
189652,183764,41968,37736,244,64,4558532,196484,1118048,0,483152,921448,4558532,56,89996,23848,114872,7248,330792,1530,"2,0465153154","0,2466829864","0,0591699986",10
189652,184784,41968,39024,248,80,4558140,196504,1118048,0,484492,921428,4558140,24,91388,23848,113808,7256,329508,1530,"2,2820816792","0,485529399","0,0381243915",10
189652,184772,41968,38424,248,100,4558864,196520,1118052,0,483932,921396,4558864,164,90760,23848,113712,7252,330860,1020,"2,5269746551","0,7054042079","-0,243887368",12
189652,183732,41968,38568,244,45,4558940,196544,1118052,0,484108,921392,4558940,140,90904,23848,113828,7248,333840,1020,"2,2977521321","0,488763629","-0,128924368",10
189652,182656,41968,36776,240,112,4559516,196568,1118052,0,482364,921372,4559516,24,88948,23848,114652,7244,328728,1020,"2,2133035935","0,4586166747","-0,271527594",10
189652,183372,41968,37000,244,92,4560168,196596,1118052,0,482616,921372,4560168,160,89316,23848,113844,7256,329828,510,"2,4343426181","0,6987317002","-0,403154496",12
189652,183324,41968,38440,244,121,4558200,196616,1118056,0,484104,921348,4558200,188,91000,23848,113856,7248,331948,510,"2,7754953045","0,9194554381","-0,501100977",12
189652,185140,41968,38532,252,129,4554308,196644,1118056,0,484224,921344,4554308,40,91052,23848,117548,7252,332400,510,"3,0565494036","0,9155800348","-0,513434229",12
189652,184312,41968,38532,248,124,4558556,196652,1118056,0,484276,921300,4558556,172,90872,23848,113476,7256,332136,510,"2,8701628214","1,0135405841","-0,490491498",12
189652,183024,41968,37864,244,83,4559012,196668,1118060,0,483648,921284,4559012,164,90132,23848,113780,7252,330292,510,"2,4738264535","0,7066376421","-0,406305866",12
189652,183376,41968,38124,244,85,4558756,196680,1118060,0,483960,921240,4558756,48,90464,23848,113888,7252,329104,1020,"2,3047084184","0,5454472276","-0,193370738",10
189652,183360,41968,38016,244,83,4559016,196712,1118060,0,483888,921236,4559016,32,90572,23848,113744,7248,326852,1530,"2,0273235838","0,3211365589","0,0118433974",10
189652,183616,41968,37824,244,81,4559264,196720,1118060,0,483740,921200,4559264,176,90144,23848,113884,7252,330668,1020,"2,3074289453","0,5393190455","-0,178270817",10
189652,183612,41968,37724,240,98,4558624,196756,1118060,0,483664,921212,4558624,160,90116,23848,113964,7248,330152,1020,"2,3241830032","0,5496853761","-0,22192863",12
189652,183612,41968,37720,240,102,4557244,196768,1118060,0,483692,921188,4557244,44,90020,23848,115880,7248,331624,1020,"2,4263923693","0,5174523281","-0,218912933",12
189652,183600,41968,37520,240,74,4559568,196784,1118060,0,483524,921172,4559568,44,89864,23848,114016,7248,328404,1020,"2,1340739198","0,4119552948","-0,18333917",10
189652,182320,41968,37292,240,69,4559988,196816,1118064,0,483324,921188,4559988,172,89820,23848,113412,7244,329624,1020,"2,0722135835","0,3903135893","-0,177482976",10
189652,183576,41968,37784,244,47,4559148,196832,1118064,0,483844,921168,4559148,164,89924,23848,113764,7252,331592,510,"2,346685605","0,5827569556","-0,339139124",12
189652,182548,41968,37416,240,118,4559096,196856,1118064,0,483512,921164,4559096,32,89864,23848,113644,7244,331864,1020,"2,3941000515","0,6157771467","-0,282116111",12
189652,182296,41968,37372,240,108,4559548,196892,1118064,0,483496,921172,4559548,152,89672,23848,113656,7248,329648,1020,"2,2713882613","0,5461727653","-0,234699866",12
189652,183532,41968,38060,244,126,4556540,196892,1118064,0,484228,921128,4556540,176,90496,23848,115900,7248,333420,510,"2,8571717997","0,8602966527","-0,494854786",12
189652,183532,41968,37732,244,115,4557500,196896,1118064,0,483928,921100,4557500,44,90068,23848,115200,7248,330664,1020,"2,4823886323","0,5994821526","-0,26484934",12
189652,182504,41968,37232,240,109,4558556,196920,1118064,0,483468,921080,4558556,176,89732,23848,114900,7244,329332,1020,"2,2871422772","0,4873190448","-0,247286361",10
189652,184296,41968,39284,248,70,4557000,196928,1118064,0,485564,921048,4557000,40,91360,23848,114092,7252,331492,510,"2,6712611471","0,7888859489","-0,412680154",12
189652,183524,41968,37572,244,92,4558920,196932,1118064,0,483888,921016,4558920,156,90008,23848,113944,7252,332528,1020,"2,3981403699","0,5928943241","-0,194907425",12
