'VmPeak','VmSize','VmHWM','VmRSS','VmPTE','Threads','MemFree','Buffers','Cached','Active','Inactive','Dirty','Writeback','AnonPages','Mapped','Slab','PageTables','Committed_AS','NumOfAllocFH','proc-fd','avgThroughput','avgElapsed','avgLatency','Errors',Principale1,Principale2,Principale3,Principale4,Cluster
215352,212280,61784,60880,320,160,4528856,204092,1118392,0,526924,908784,4528856,8159224,40,0,113224,23848,112864,7328,349928,1020,0,2,"8,8620351744","4,6857362621","-1,125514985","0,0595836417",10
215352,211256,61784,60080,316,161,4529228,204100,1118392,0,526096,908772,4529228,8159224,16,0,112408,23848,112840,7320,351680,1020,0,2,"8,7515718845","4,5934295906","-1,141298729","0,0594027612",10
215352,210232,61784,59272,308,160,4530112,204108,1118392,0,525336,908768,4530112,8159224,160,0,111608,23848,112904,7316,349596,1020,0,2,"8,4927699285","4,4267099297","-1,113226368","0,0558160123",10
215352,210232,61784,59436,308,161,4529360,204116,1118392,0,525516,908764,4529360,8159224,148,0,111772,23848,112828,7316,353716,1020,0,2,"8,6377372199","4,5062714534","-1,11331364","0,0586634584",10
215352,210232,61784,59436,308,161,4529236,204116,1118392,0,525524,908760,4529236,8159224,148,0,111776,23848,112744,7316,353336,1020,0,2,"8,625371166","4,502416476","-1,114135128","0,0584233493",10
215352,207168,61784,56024,304,159,4532244,204128,1118392,0,522124,908760,4532244,8159224,36,0,108364,23848,114192,7312,347684,1020,0,2,"7,9927898193","4,0462671659","-1,072480775","0,0509494245",10
215352,207160,61784,56172,308,161,4532468,204132,1118392,0,522280,908748,4532468,8159224,40,0,108508,23848,113400,7312,347516,510,0,2,"8,213804029","4,2809637265","-1,303694251","-0,002635906",10
215352,205112,61784,54224,304,161,4534700,204136,1118392,0,520308,908740,4534700,8159224,24,0,106564,23848,113168,7312,346996,1020,0,2,"7,7137189116","3,9277841034","-1,060385594","0,0495016928",10
215352,206136,61784,54968,304,161,4534204,204140,1118392,0,521076,908736,4534204,8159224,156,0,107304,23848,112884,7312,346996,1020,0,2,"7,8133426138","4,0034645177","-1,06871948","0,0502082877",10
215352,206136,61784,55344,304,161,4533848,204140,1118392,0,521480,908732,4533848,8159224,140,0,107680,23848,112836,7308,346952,1020,0,2,"7,8399012191","4,0138823056","-1,091476292","0,0502013605",10
215352,208184,61784,57020,308,161,4532112,204140,1118392,0,523164,908728,4532112,8159224,160,0,109332,23848,112932,7312,351056,1020,0,2,"8,2405764198","4,2548359963","-1,105909732","0,05479327",10
215352,209208,61784,57428,312,160,4532128,204144,1118392,0,523584,908712,4532128,8159224,32,0,109796,23848,112808,7316,348676,1020,0,2,"8,2806581933","4,3002269057","-1,117815088","0,0540883357",10
215352,210232,61784,58536,312,160,4530532,204148,1118392,0,524704,908704,4530532,8159224,40,0,110872,23848,112836,7320,348412,1020,0,2,"8,4275097749","4,3960841719","-1,111225893","0,0552240811",10
215352,211256,61784,59440,312,159,4529664,204148,1118392,0,525640,908680,4529664,8159224,12,0,111780,23848,112868,7320,352504,1020,0,2,"8,6682541876","4,5313283389","-1,12036666","0,0576834909",10
215352,212280,61784,60560,312,160,4528904,204148,1118392,0,526760,908680,4528904,8159224,148,0,112900,23848,112872,7320,348164,1020,0,2,"8,687574506","4,5593063888","-1,133011658","0,0571452366",10
215352,210232,61784,59300,312,161,4529764,204148,1118396,0,525512,908672,4529764,8159224,152,0,111640,23848,112824,7320,347652,1020,0,2,"8,4885122874","4,44084901","-1,110967204","0,0559785411",10
215352,210232,61784,58856,312,161,4530260,204148,1118396,0,525048,908652,4530260,8159224,156,0,111192,23848,112932,7316,349724,1020,0,2,"8,4960733278","4,4254434725","-1,126720637","0,0566042786",10
215352,211256,61784,58928,312,161,4529004,204152,1118400,0,526000,908648,4529004,8159224,176,0,112112,24004,112904,7648,354464,1020,0,2,"9,5904776685","5,9345866285","0,9848644567","0,0719747832",10
215352,211256,61784,59068,316,161,4527508,204152,1118404,0,526816,908564,4527508,8159224,56,0,112824,23996,113012,7768,358532,1020,0,2,"10,096481674","6,4982877803","1,5567325967","0,0813687963",10
215352,212280,61784,59964,316,161,4527260,204152,1118408,0,527724,908552,4527260,8159224,12,0,113716,23996,112972,7768,356444,510,0,2,"10,33661904","6,7144819467","1,3322852554","0,0262903799",10
215352,211256,61784,59384,320,160,4527764,204152,1118424,0,527176,908544,4527764,8159224,8,0,113144,23996,112992,7776,354616,510,0,2,"10,24482197","6,6807733821","1,3715949655","0,0248306205",10
215352,210232,61784,59084,316,116,4527992,204160,1118424,0,526896,908536,4527992,8159224,148,0,112848,23996,113028,7772,356604,510,0,2,"9,9923652479","6,465977376","1,4728111342","-0,002916648",10
215352,212280,61784,60168,320,161,4527632,204172,1118428,0,527956,908548,4527632,8159224,172,0,113904,23996,113052,7776,356072,510,0,2,"10,401264534","6,7769346382","1,366097872","0,0271152996",10
215352,211256,61784,59796,320,161,4526384,204180,1118428,0,527616,908548,4526384,8159224,164,0,113552,23996,113304,7776,356100,510,0,2,"10,346091225","6,7228500351","1,380738716","0,0266505705",10
215352,209208,61784,56580,312,160,4530112,204188,1118428,0,524416,908540,4530112,8159224,100,0,110340,23996,113032,7764,353680,510,0,2,"9,7706912279","6,3541458186","1,3733182908","0,0203288744",10
215352,208184,61784,55900,304,161,4529840,204192,1118436,0,524552,908484,4529840,8159224,152,0,110348,23996,113084,7944,355628,510,0,2,"10,153670965","6,9965656416","2,3277487259","0,0300505207",10
215352,209208,61784,56616,308,161,4528840,204192,1118436,0,525292,908444,4528840,8159224,40,0,111128,23996,113056,7952,354892,510,0,2,"10,293956655","7,1022491021","2,3364002314","0,0312974731",10
215352,209208,61784,56624,308,161,4529920,204208,1118444,0,524620,908420,4529920,8159224,4,0,110388,23996,113104,7764,354708,510,0,2,"9,7780742033","6,3507909989","1,3812321211","0,0210939823",10
215352,210232,61784,57384,308,161,4531556,204212,1118440,0,523920,908436,4531556,8159224,320,0,109728,23848,112956,7316,351436,510,0,2,"8,5468491682","4,5020893021","-1,303617284","0,0011316388",10
215352,211256,61784,58336,312,161,4530540,204212,1118440,0,524908,908424,4530540,8159224,140,0,110680,23848,112992,7320,351296,510,0,2,"8,7169670507","4,6132563859","-1,319447962","0,0026358896",10
215352,211256,61784,58340,312,161,4530308,204228,1118440,0,524928,908420,4530308,8159224,160,0,110680,23848,112916,7320,351296,510,0,2,"8,7166529845","4,6147665145","-1,318894724","0,0025887252",10
215352,211256,61784,58896,312,161,4529564,204232,1118440,0,525496,908416,4529564,8159224,24,0,111240,23848,112956,7320,351388,510,0,2,"8,7784687422","4,6500716549","-1,327454962","0,0030103489",10
215352,211256,61784,59120,312,161,4529944,204236,1118440,0,525696,908404,4529944,8159224,32,0,111448,23848,112948,7316,351012,510,0,2,"8,7772326983","4,6463724883","-1,349123962","0,0027546452",10
215352,213304,61784,60120,316,160,4529456,204236,1118440,0,526760,908380,4529456,8159224,148,0,112464,23848,112948,7320,348660,1020,0,2,"8,725778766","4,5732495123","-1,153454054","0,0577513532",10
215352,212280,61784,58804,316,161,4530324,204244,1118444,0,525456,908380,4530324,8159224,160,0,111148,23848,112952,7324,350816,510,0,2,"8,8248180321","4,6924376674","-1,324252963","0,0036023465",10
215352,211256,61784,58504,316,161,4530200,204244,1118444,0,525160,908360,4530200,8159224,152,0,110848,23848,112884,7324,352876,510,0,2,"8,8257808226","4,6903107729","-1,312374584","0,0041178197",10
215352,212280,61784,59180,320,161,4529952,204248,1118444,0,525864,908348,4529952,8159224,40,0,111524,23848,112836,7324,348440,510,0,2,"8,8260491003","4,705170264","-1,348205139","0,0029467525",10
215352,210232,61784,57592,316,161,4530820,204260,1118444,0,524296,908344,4530820,8159224,24,0,109936,23848,112848,7324,349828,510,0,2,"8,6120645179","4,5644926826","-1,308214306","0,0015231878",10
215352,212280,61784,58912,320,161,4530332,204272,1118444,0,525612,908356,4530332,8159224,36,0,111256,23848,112828,7328,349888,510,0,2,"8,851277853","4,726145568","-1,326375686","0,0037154195",10
215352,210232,61784,57892,320,161,4530952,204280,1118444,0,524604,908356,4530952,8159224,12,0,110236,23848,112836,7324,352000,510,0,2,"8,7415895911","4,6438886308","-1,322247997","0,0032658599",10
215352,210232,61784,57048,312,161,4531672,204280,1118444,0,523756,908356,4531672,8159224,156,0,109384,23848,112888,7320,349668,510,0,2,"8,505310403","4,4884724992","-1,306070993","0,0004705945",10
215352,210232,61784,57432,312,161,4531300,204284,1118444,0,524124,908344,4531300,8159224,148,0,109732,23848,112900,7320,349532,510,0,2,"8,5393482779","4,5103191337","-1,308466265","0,0006494792",10
215352,208184,61784,55972,312,161,4532540,204284,1118444,0,522712,908332,4532540,8159224,156,0,108316,23848,112860,7320,349340,510,0,2,"8,3261939524","4,3819018884","-1,282722865","-0,001094303",10
215352,209208,61784,56768,312,160,4532548,204288,1118444,0,523512,908332,4532548,8159224,28,0,109112,23848,112764,7316,349120,510,0,2,"8,4118481375","4,4325525903","-1,321917542","-0,001242045",10
215352,208184,61784,55828,316,161,4532912,204292,1118448,0,522540,908316,4532912,8159224,40,0,108144,23848,112712,7320,348876,510,0,2,"8,327776322","4,3911324605","-1,303843917","-0,001117526",10
215352,208184,61784,56164,316,161,4532672,204296,1118448,0,522908,908308,4532672,8159224,16,0,108496,23848,112676,7324,350928,510,0,2,"8,433409008","4,4634420195","-1,284893114","0,0003785085",10
215352,210232,61784,57312,316,161,4531928,204296,1118448,0,524076,908288,4531928,8159224,160,0,109652,23848,112844,7324,348828,510,0,2,"8,5507377716","4,5351571012","-1,301765449","0,0008032246",10
215352,210232,61784,56848,316,161,4532192,204300,1118448,0,523656,908264,4532192,8159224,152,0,109188,23848,112776,7320,348620,510,0,2,"8,4862154778","4,4864028864","-1,320973727","0,0001215136",10
215352,209208,61784,56316,316,161,4533044,204300,1118448,0,523124,908260,4533044,8159224,36,0,108552,23848,112940,7324,348512,510,0,2,"8,4061090388","4,4408831072","-1,295562435","-0,000385959",10
215352,210232,61784,56848,316,161,4532176,204304,1118448,0,523688,908244,4532176,8159224,12,0,109188,23848,112888,7320,350812,510,0,2,"8,5539793102","4,5161236725","-1,325577114","0,0012959085",10
215352,209208,61784,56460,316,161,4531804,204316,1118448,0,523324,908228,4531804,8159224,40,0,108804,23848,112888,7324,350812,1020,0,2,"8,3138856224","4,3168396761","-1,085724897","0,0558006126",10
215352,210232,61784,57132,316,161,4532052,204320,1118448,0,523996,908228,4532052,8159224,152,0,109480,23848,113048,7324,350508,1020,0,2,"8,4039028755","4,3725047566","-1,091933771","0,0565217529",10
215352,208184,61784,55360,316,161,4533416,204332,1118452,0,522248,908236,4533416,8159224,172,0,107644,23848,112876,7316,348464,1020,0,2,"8,0764845657","4,1619797619","-1,108223821","0,0530601678",10
215352,209208,61784,56220,316,161,4532920,204332,1118452,0,523120,908200,4532920,8159224,28,0,108444,23848,112816,7324,348464,1020,0,2,"8,2095312802","4,2650462638","-1,090234739","0,0543152526",10
215352,208184,61784,55952,316,160,4532680,204336,1118452,0,522852,908184,4532680,8159224,28,0,108352,23848,112800,7324,350568,1020,0,2,"8,2197240181","4,2668347286","-1,073282689","0,0543461633",10
215352,209208,61784,56740,320,152,4532372,204336,1118452,0,523676,908184,4532372,8159224,24,0,109084,23848,112260,7324,350324,1020,0,2,"8,3061148129","4,3383384637","-1,089523192","0,0501793747",10
215352,209208,61784,56740,320,121,4532752,204340,1118452,0,523664,908176,4532752,8159224,40,0,109084,23848,111884,7324,350096,1020,0,2,"8,1444610237","4,2262308759","-1,030565483","0,0303949699",10
215352,206136,61784,53500,312,84,4537328,204348,1118452,0,520452,908180,4537328,8159224,152,0,105840,23848,111256,7320,347476,510,0,2,"7,554975531","3,9140990331","-1,117543436","-0,05361558",10
215352,206136,61784,53204,312,26,4538104,204356,1118452,0,520160,908192,4538104,8159224,156,0,105544,23848,111100,7320,349636,510,0,2,"7,311116213","3,7069937023","-1,000618612","-0,089229758",10
215352,206136,61784,53204,312,10,4538704,204360,1118452,0,520176,908180,4538704,8159224,140,0,105548,23848,110632,7320,349636,510,0,2,"7,2245415225","3,661241726","-0,973950022","-0,099508944",10
215352,206136,61784,53204,312,9,4539240,204364,1118452,0,520184,908172,4539240,8159224,32,0,105544,23848,110484,7316,347364,510,0,2,"7,1371711784","3,6117363481","-1,00118548","-0,101622362",10
215352,206136,61784,53204,312,9,4539240,204372,1118452,0,520152,908156,4539240,8159224,16,0,105544,23848,110484,7320,345024,510,0,2,"7,0773452371","3,5900882048","-0,983846594","-0,102640701",10
215352,206136,61784,53204,312,9,4539232,204372,1118452,0,520188,908160,4539232,8159224,152,0,105548,23848,110484,7320,347188,510,0,2,"7,1422094332","3,625754808","-0,974999231","-0,101491206",10
215352,206136,61784,53204,312,9,4539232,204376,1118452,0,520192,908152,4539232,8159224,144,0,105544,23848,110516,7320,349236,510,0,2,"7,2036997318","3,6569723682","-0,973603771","-0,100408556",10
215352,206136,61784,53204,312,9,4539116,204380,1118452,0,520196,908140,4539116,8159224,144,0,105544,23848,110540,7320,346668,510,0,2,"7,1281374956","3,6150512118","-0,97531704","-0,101748534",10
215352,206136,61784,53204,312,9,4538724,204380,1118452,0,520216,908132,4538724,8159224,24,0,105548,23848,110288,7320,346668,510,0,2,"7,1246837594","3,6198810775","-0,983201548","-0,101890788",10
215352,206136,61784,53204,312,9,4539344,204384,1118456,0,520220,908128,4539344,8159224,48,0,105544,23848,110276,7320,348772,510,0,2,"7,1848074783","3,6565724213","-0,981049031","-0,10078597",10
215352,206136,61784,53204,312,9,4539344,204388,1118456,0,520232,908128,4539344,8159224,160,0,105548,23848,110260,7320,344328,510,0,2,"7,0524158549","3,5879598772","-0,978791002","-0,103110237",10
215352,206136,61784,53204,312,9,4539096,204396,1118456,0,520264,908132,4539096,8159224,152,0,105548,23848,110264,7320,344364,510,0,2,"7,0546793647","3,5870120682","-0,978887243","-0,103103518",10
215352,206136,61784,53204,312,9,4539096,204400,1118460,0,520240,908140,4539096,8159224,148,0,105548,23848,110300,7320,348476,510,0,2,"7,1777850258","3,6509806762","-0,975588776","-0,100929619",10
215352,206136,61784,53204,312,9,4539220,204404,1118460,0,520248,908132,4539220,8159224,36,0,105548,23848,110292,7320,348476,510,0,2,"7,1772474596","3,6506605963","-0,981592288","-0,100950912",10
215352,206136,61784,53204,312,9,4539096,204404,1118464,0,520280,908136,4539096,8159224,24,0,105548,23848,110300,7320,348476,510,0,2,"7,1780372403","3,649573464","-0,98199817","-0,100955121",10
215352,206136,61784,53204,312,9,4539220,204404,1118464,0,520296,908116,4539220,8159224,156,0,105544,23848,110272,7316,344056,510,0,2,"7,0352548391","3,5668637394","-0,999062796","-0,103481324",10
215352,206136,61784,53204,312,9,4539344,204404,1118464,0,520292,908100,4539344,8159224,144,0,105548,23848,110268,7320,347920,510,0,2,"7,1599545063","3,6443103209","-0,976726046","-0,101244673",10
215352,206136,61784,53204,312,9,4539096,204404,1118464,0,520292,908096,4539096,8159224,144,0,105544,23848,110268,7320,350024,510,0,2,"7,2232873104","3,6763176537","-0,974896249","-0,100147041",10
215352,206136,61784,53204,312,9,4539344,204408,1118464,0,520296,908092,4539344,8159224,28,0,105544,23848,110244,7320,347704,510,0,2,"7,1528895603","3,6402902526","-0,983175219","-0,101390167",10
215352,206136,61784,53204,312,9,4539096,204408,1118464,0,520312,908080,4539096,8159224,36,0,105544,23848,110260,7320,349792,510,0,2,"7,2163222586","3,6717821765","-0,980752878","-0,100293271",10
215352,206136,61784,53204,312,9,4539096,204408,1118464,0,520332,908064,4539096,8159224,148,0,105548,23848,110252,7320,347612,510,0,2,"7,1514959064","3,6388412552","-0,976658456","-0,101426315",10
215352,206136,61784,53204,312,9,4539344,204408,1118464,0,520348,908048,4539344,8159224,156,0,105548,23848,110288,7316,347384,510,0,2,"7,1346060467","3,6199816542","-0,996410528","-0,101738227",10
215352,206136,61784,53204,312,9,4539468,204416,1118464,0,520356,908032,4539468,8159224,136,0,105548,23848,110208,7316,347224,510,0,2,"7,1278585177","3,6203296869","-0,998370271","-0,101867195",10
215352,206136,61784,53204,312,9,4539344,204420,1118464,0,520364,908028,4539344,8159224,36,0,105548,23848,110176,7320,344992,510,0,2,"7,0712561006","3,5997603431","-0,985408238","-0,102860682",10
215352,206136,61784,53204,312,9,4538848,204424,1118464,0,520368,908024,4538848,8159224,20,0,105544,23848,110188,7320,347040,510,0,2,"7,1340796658","3,6291483369","-0,984118082","-0,101795422",10
215352,206136,61784,53204,312,9,4539344,204428,1118464,0,520388,908020,4539344,8159224,152,0,105544,23848,110184,7320,346852,510,0,2,"7,1268029198","3,6299513956","-0,977908708","-0,101876171",10
215352,206136,61784,53204,312,9,4539592,204432,1118464,0,520412,908024,4539592,8159224,144,0,105544,23848,110212,7316,346580,510,0,2,"7,1085592769","3,6103428981","-0,99857243","-0,10221999",10
215352,206136,61784,53204,312,9,4538848,204436,1118464,0,520436,908008,4538848,8159224,144,0,105548,23848,110208,7316,346580,510,0,2,"7,1113804089","3,6071016896","-0,997844245","-0,102237208",10
215352,206136,61784,53204,312,9,4539344,204444,1118464,0,520416,908000,4539344,8159224,24,0,105548,23848,110208,7320,346636,510,0,2,"7,1212653746","3,6245918623","-0,984483677","-0,102008338",10
215352,206136,61784,53204,312,9,4539468,204444,1118464,0,520424,907996,4539468,8159224,32,0,105548,23848,110200,7316,346592,510,0,2,"7,1093794763","3,6093840319","-1,004334282","-0,102244608",10
215352,206136,61784,53204,312,9,4539220,204444,1118464,0,520448,907980,4539220,8159224,144,0,105544,23848,110228,7316,346388,510,0,2,"7,1046522485","3,6051216804","-0,998256395","-0,102332402",10
215352,206136,61784,53204,312,9,4539096,204452,1118464,0,520460,907976,4539096,8159224,152,0,105548,23848,110188,7316,346388,510,0,2,"7,1045728723","3,6059716108","-0,998004885","-0,102356771",10
