r,swpd,free,buff,cache,si,so,bi,bo,in,cs,us,sy,id,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
0,187156,60200,11276,306600,0,0,0,0,2132,487,0,85,15,"2,8413482039","-0,652264997","-0,454821675","1,2970844188","0,1419456674","1,2445069466","-0,897738781"
1,187156,60200,11276,306600,0,0,0,0,1118,394,0,42,58,"0,3587407361","-0,477495915","-0,995704132","0,2027156528","0,2217154781","0,8170439477","0,0669569684"
3,187156,60200,11276,306600,0,0,0,0,1638,439,0,64,36,"1,9661444064","-0,570723579","-0,292540677","1,0265251479","-0,241378461","0,0549824529","0,2700553157"
1,187156,60200,11284,306604,0,0,0,16,2149,483,0,85,15,"2,9888777749","-0,546861335","-0,344772625","1,435239074","-0,043131635","0,8518529519","-0,6419292"
2,187156,60200,11284,306608,0,0,0,0,1417,428,0,52,48,"1,2014528705","-0,506264969","-0,598067082","0,6457484403","-0,015104812","0,4673012537","0,1690386318"
1,187156,60200,11284,306608,0,0,0,0,1973,456,0,73,27,"2,3329412797","-0,633920182","-0,511506412","1,1284899083","0,0424708698","0,8336972479","-0,450069395"
0,187156,60200,11284,306612,0,0,0,0,1264,417,0,44,56,"0,4873534673","-0,467666706","-1,047978642","0,2365421939","0,3623923553","1,24504135","-0,265531597"
2,187156,60200,11284,306616,0,0,0,0,1552,438,0,60,40,"1,6203437344","-0,545682632","-0,502429156","0,8359526856","-0,053677758","0,4682110145","0,0523056743"
0,187156,60200,11296,306604,0,0,0,112,1363,424,0,51,49,"0,8762073827","0,3243233411","-1,240981977","0,5447121896","0,1907226939","1,2083503644","-0,495610056"
0,187156,60200,11296,306620,0,0,0,0,1265,377,0,47,53,"0,4686760966","-0,566488211","-1,250404391","0,2340727663","0,3862193016","1,1874901933","-0,28990303"
0,187156,60200,11296,306620,0,0,0,0,1761,431,0,67,33,"1,7423122739","-0,63003627","-0,861952858","0,8195341472","0,2614164834","1,2232087902","-0,61682542"
0,187156,60200,11296,306624,0,0,0,0,1585,426,0,61,39,"1,3753728537","-0,5856554","-0,92123848","0,6488332896","0,2916459904","1,2378968238","-0,517017315"
1,187156,60200,11296,306628,0,0,0,0,1329,378,0,49,51,"0,7278594679","-0,582961678","-1,057941235","0,4015371499","0,2071925501","0,7932762343","-0,047043152"
0,187156,60200,11304,306628,0,0,0,32,1939,492,0,76,24,"2,4161925438","-0,347554099","-0,580497177","1,1674752375","0,1408967214","1,3138298994","-0,803966919"
0,187156,60200,11304,306632,0,0,0,0,1690,414,0,64,36,"1,528281096","-0,642433701","-0,973725814","0,731553697","0,288542762","1,214611281","-0,566933226"
1,187156,60200,11304,306632,0,0,0,0,1390,411,0,52,48,"0,9979681354","-0,546490553","-0,8812832","0,5284812229","0,172744047","0,8615077809","-0,100931056"
5,187156,60200,11304,306636,0,0,0,0,2247,495,0,83,17,"3,5905004333","-0,654361918","0,4245745218","1,9037929684","-0,700699987","-0,646996445","0,4852790992"
1,187156,60200,11304,306640,0,0,0,0,2154,513,0,84,16,"3,0627543411","-0,614086963","-0,179609794","1,4766408726","-0,037457778","0,9532819912","-0,6231379"
0,187156,60200,11304,306640,0,0,0,0,1272,411,0,48,52,"0,6252701899","-0,511009497","-1,078231139","0,3144463808","0,3591330781","1,2668630189","-0,312510605"
1,187156,60200,11312,306640,0,0,0,16,1499,434,0,59,41,"1,4160951165","-0,437140231","-0,769956147","0,740413756","0,110513783","0,8961002143","-0,224553952"
5,187156,60200,11312,306644,0,0,0,0,2126,479,0,88,12,"3,6233973232","-0,698132701","0,3576283413","1,9037027841","-0,696336621","-0,650102943","0,4539373773"
0,187156,60200,11312,306648,0,0,0,0,1457,436,0,57,43,"1,175999032","-0,537183555","-0,908983714","0,5713439235","0,3063117993","1,3029054232","-0,453818747"
5,187156,60200,11312,306652,0,0,0,0,1667,458,0,69,31,"2,5223664668","-0,580905793","0,1447967499","1,3997745437","-0,601213101","-0,626428854","0,7541010614"
0,187156,60200,11312,306652,0,0,0,0,1425,450,0,64,36,"1,4432673704","-0,540974991","-0,801556361","0,675054287","0,2757981382","1,3323204836","-0,530679428"
1,187156,60200,11328,306656,0,0,0,56,1388,426,0,53,47,"1,1115737754","-0,118164778","-0,950609326","0,6665671272","0,0927188654","0,9046957452","-0,183828868"
4,187156,60200,11328,306656,0,0,0,0,2166,510,0,88,12,"3,6325584882","-0,652273141","0,3247943158","1,8802252217","-0,548176807","-0,179953717","0,1600653871"
4,187156,58436,11336,307012,0,0,364,52,2105,1155,1,79,20,"5,7212919044","5,0546051811","5,5845879204","3,8135263591","1,0398349772","4,9052847159","5,5865337228"
1,187156,58436,11336,307040,0,0,0,0,1209,418,0,47,53,"0,5064295837","-0,564179799","-0,794478578","0,886181022","0,1129149508","1,0500272041","-0,115434278"
0,187156,58436,11336,307040,0,0,0,0,714,360,0,25,75,"-0,987574819","-0,499002124","-1,388693331","0,1613000377","0,4156529705","1,3955158793","-0,042335171"
0,187156,58436,11336,307044,4,0,4,0,1745,499,0,71,29,"1,9538304936","0,6922683038","1,6816158097","5,4389720135","19,205136491","-5,594819665","-4,299547681"
1,187156,58436,11336,307044,0,0,0,0,1070,353,0,41,59,"-0,03237496","-0,64106324","-1,160257191","0,6449289199","0,1861397337","0,9447961366","-0,006328197"
1,187156,58436,11344,307048,0,0,0,56,1381,447,0,57,43,"1,1097969213","-0,169413176","-0,725815946","1,2296777651","-0,017419538","1,0680509602","-0,332478018"
1,187156,58436,11344,307048,0,0,0,0,1952,489,0,82,18,"2,5638752761","-0,708009202","-0,245774135","1,8286186261","-0,080032879","1,0969313329","-0,659985397"
4,187156,58436,11344,307052,0,0,0,0,1852,454,0,76,24,"2,5680447748","-0,730481562","0,0678833564","1,9683190343","-0,537627928","-0,120935096","0,2658609656"
0,187156,58436,11344,307056,0,0,0,0,1559,452,0,65,35,"1,3940872359","-0,641363857","-0,704052663","1,2532062823","0,1866691835","1,469457373","-0,666953789"
4,187156,58436,11344,307056,0,0,0,0,1490,417,0,61,39,"1,6313360653","-0,677490176","-0,204929035","1,5401335663","-0,447242959","-0,141791871","0,5082331491"
0,187156,58436,11352,307056,0,0,0,24,1496,537,0,63,37,"1,5721749833","-0,283568495","-0,343559377","1,3595979169","0,1038360734","1,6425285851","-0,684459007"
0,187156,58436,11352,307056,0,0,0,0,1049,398,0,41,59,"-0,024136591","-0,559769975","-1,122560029","0,6136643759","0,3267258149","1,4495132474","-0,293100343"
0,187156,58436,11352,307060,0,0,0,76,1665,428,0,71,29,"1,6335809851","-0,171338139","-0,973914511","1,4581943302","0,0855943011","1,3849623819","-0,836696237"
1,187156,58436,11352,307064,0,0,0,0,1248,400,0,51,49,"0,6258739859","-0,63292223","-0,881375317","0,9558502647","0,1161125303","1,0379868982","-0,164346141"
6,187156,58436,11352,307064,0,0,0,0,1376,447,0,56,44,"1,7462175322","-0,581769116","0,2625082935","1,6847765319","-0,784622685","-0,831500973","1,1303126242"
0,187156,58436,11364,307068,0,0,0,40,1687,455,0,69,31,"1,670424773","-0,385826121","-0,77761512","1,4472631268","0,1201348038","1,4722841904","-0,784005647"
1,187156,58436,11364,307068,0,0,0,0,1654,445,0,71,29,"1,8087028877","-0,707673708","-0,554163947","1,4993122283","0,0056241176","1,0875328139","-0,473865326"
0,187156,58436,11364,307072,0,0,0,8,1591,437,0,66,34,"1,4201606618","-0,630581436","-0,814582518","1,2944646244","0,1882995662","1,4665515902","-0,691090146"
2,187156,58436,11364,307076,0,0,0,0,1168,375,0,46,54,"0,4485337491","-0,650981026","-0,874135741","0,9345624676","-0,011950309","0,6337053391","0,1886676695"
0,187156,58436,11364,307076,0,0,0,0,1759,468,0,74,26,"1,9342029836","-0,693227023","-0,593234554","1,5190558349","0,1429562316","1,5070524061","-0,809694857"
2,187156,58436,11372,307080,0,0,0,28,1241,412,0,51,49,"0,818972158","-0,410227318","-0,72948316","1,137060625","-0,09210935","0,6940203443","0,076244306"
0,187156,58436,11372,307084,0,0,0,0,2102,505,0,88,12,"2,8249555831","-0,742828536","-0,33391517","1,9358706702","0,0584563321","1,5448662571","-1,03835572"
4,187156,58436,11372,307084,0,0,0,0,1755,441,0,75,25,"2,4304038167","-0,751991747","-0,034687362","1,9270959954","-0,51321777","-0,084592632","0,2948877595"
2,187156,58436,11372,307088,0,0,0,56,1823,453,0,74,26,"2,2271535002","-0,317708188","-0,452712106","1,8236720672","-0,256762119","0,6805068486","-0,329315493"
0,187156,58436,11372,307088,0,0,0,0,1887,441,0,79,21,"2,1243146099","-0,792334891","-0,711401373","1,6193572777","0,1436922487","1,4519605368","-0,882331575"
5,187156,58436,11380,307092,0,0,0,16,1717,458,0,71,29,"2,4632521442","-0,578393028","0,161730578","2,0162634627","-0,699256024","-0,428393157","0,5997338532"
2,187156,58436,11380,307096,0,0,0,0,1952,516,0,85,15,"2,9174290548","-0,689142106","0,0462549962","2,0649284649","-0,269332072","0,8230875947","-0,427497034"
2,187156,58436,11380,307096,0,0,0,0,1293,406,0,51,49,"0,835627073","-0,641474341","-0,703832337","1,1283422476","-0,052246252","0,7042332449","0,1004729879"
0,187156,58436,11380,307100,0,0,0,0,1684,427,0,72,28,"1,6760561053","-0,760820671","-0,830827599","1,4192635963","0,1870305393","1,4668559355","-0,764893888"
1,187156,58436,11380,307100,0,0,0,0,1218,382,0,48,52,"0,4525221981","-0,663283855","-1,018133559","0,9118235473","0,1470923617","1,057325995","-0,1234971"
0,187156,58436,11388,307104,0,0,0,16,1310,421,0,52,47,"0,6864525815","-0,508219501","-1,01216859","0,9962817487","0,2503630421","1,5140154961","-0,498149935"
0,187156,58436,11388,307108,0,0,0,0,1081,411,0,42,58,"0,0988274765","-0,562955267","-1,086490648","0,7114604415","0,3212235512","1,5342328759","-0,317406417"
0,187156,58436,11388,307108,0,0,0,0,1444,426,0,58,42,"0,9968569667","-0,663809647","-0,920742863","1,1229663905","0,2439923334","1,5128845338","-0,565513189"
0,187156,58436,11388,307112,0,0,0,716,1213,442,0,47,53,"0,6628390434","4,778451474","-2,50961018","1,8207319679","-0,645112992","1,2303043672","-1,245795583"
0,187156,58436,11388,307112,0,0,0,0,1315,400,0,53,47,"0,6316548092","-0,671539581","-1,081528136","0,9571831749","0,2846087345","1,4810363992","-0,479721117"
0,187156,58436,11396,307116,0,0,0,40,1471,402,0,60,40,"1,0234295594","-0,430710248","-1,131232821","1,1902806616","0,2050757421","1,4573124413","-0,634164811"
0,187156,58436,11396,307116,0,0,0,0,1644,475,0,69,31,"1,7101073026","-0,655593459","-0,618072014","1,449570366","0,1664481395","1,5925830465","-0,738301724"
2,187156,58436,11396,307120,0,0,0,0,1456,425,0,60,40,"1,3521473003","-0,680584123","-0,57330084","1,3787199258","-0,097769545","0,7462681184","-0,036376336"
1,187156,58436,11396,307120,0,0,0,0,1450,414,0,61,39,"1,2085072004","-0,706638957","-0,799634652","1,2673591366","0,0765244228","1,1140633942","-0,320841205"
1,187156,58436,11396,307124,0,0,0,0,1597,412,0,66,34,"1,4920160908","-0,755770943","-0,781027512","1,4028880831","0,0556614941","1,0907894153","-0,402674214"
3,187156,58436,11404,307128,0,0,0,16,1161,381,0,47,53,"0,6625259544","-0,544869269","-0,740217851","1,1351446473","-0,198698412","0,320141771","0,431261009"
1,187156,58436,11404,307132,0,0,0,0,1953,520,0,84,16,"2,7714866991","-0,689723339","-0,137425221","1,9848561404","-0,094633522","1,2622387567","-0,697361513"
4,187156,58436,11404,307132,0,0,0,0,1723,425,0,74,26,"2,3331337937","-0,790502161","-0,154350037","1,920135695","-0,489003213","-0,053880957","0,3124410923"
4,187156,58436,11404,307136,0,0,0,76,1813,481,0,75,25,"2,6445806543","-0,134233114","-0,031334113","2,157634814","-0,636000677","0,0058445257","0,1811366175"
1,187156,58436,11404,307136,0,0,0,0,1632,424,0,68,32,"1,6341791472","-0,751577994","-0,716668828","1,4755897133","0,0408762728","1,1231624625","-0,435420344"
0,187156,58436,11416,307124,0,0,0,32,1352,421,0,54,46,"0,7965211687","-0,417112128","-1,071310173","1,0912339703","0,2307574917","1,5474860211","-0,542818576"
2,187156,58436,11416,307140,0,0,0,0,1424,434,0,57,43,"1,2645002214","-0,654061163","-0,56427821","1,3607891891","-0,088617273","0,8029763176","-0,001284455"
0,187156,58436,11416,307144,0,0,0,0,1407,429,0,59,41,"1,0291788247","-0,672646075","-0,929584058","1,1617612791","0,2473929574","1,5723204325","-0,573944312"
0,187156,58436,11416,307148,0,0,0,4,1323,439,0,52,48,"0,7503267913","-0,576978907","-0,924474007","1,0469490356","0,2600345988","1,60260187","-0,4878352"
0,187156,58436,11416,307148,0,0,0,0,957,410,0,37,63,"-0,162718924","-0,537606427","-1,147825568","0,6222282715","0,3499297904","1,599083336","-0,242047358"
0,187156,58436,11424,307152,0,0,0,16,1355,452,0,55,45,"0,9338127545","-0,486055951","-0,877746772","1,1468640452","0,2264129709","1,6302615254","-0,545393919"
0,187156,58436,11424,307152,0,0,0,0,287,237,0,10,90,"-2,211320494","-0,649711262","-2,193575868","-0,305675951","0,5952675764","1,3719660281","0,2251624346"
0,187156,58436,11424,307156,0,0,0,0,81,170,0,0,100,"-2,950168218","-0,701228981","-2,591385567","-0,636249388","0,6853804605","1,2724466353","0,3916290315"
